param_type,sim_id,mean_bias,mean_abs_bias,mean_relative_bias,rmse
lstm,145,1.7833333333333334,77.75,5.40067432166172,119.11486053385615
abc,146,-2.716666666666667,10.15,0.09091546377613115,13.481468762712764
lstm,146,-7.233333333333333,17.633333333333333,0.2510580482445118,22.6436157301199
abc,147,-6.083333333333333,10.916666666666666,-0.06555742418183148,13.133291032080775
lstm,147,-5.016666666666667,9.983333333333333,-0.07882790447372552,12.386148177164145
abc,148,-0.5833333333333334,6.783333333333333,0.037997456872742995,13.970802887927857
lstm,148,7.266666666666667,68.33333333333333,1.7182826512089449,123.68845270813817
abc,149,1.05,10.316666666666666,0.10946192226030915,13.121864704886015
lstm,149,-1.9,18.966666666666665,-0.06500224424290635,24.640075757459297
abc,150,12.466666666666667,26.366666666666667,0.41317386999489786,32.83291031876401
lstm,150,0.4166666666666667,6.616666666666666,0.07360293386245789,8.768314167120915
abc,151,2.783333333333333,14.583333333333334,0.18053446975013845,21.60671192014185
lstm,151,-17.833333333333332,68.56666666666666,1.9436009218308437,87.95586014208112
abc,152,0.7833333333333333,6.316666666666666,0.1209103830379681,9.335416434203673
lstm,152,-0.5666666666666667,7.633333333333334,0.023146151363383036,11.313708498984761
abc,153,0.35,6.95,-0.07413308135198941,13.983919336151793
lstm,153,-0.5666666666666667,9.333333333333334,-0.10420001345124252,18.782083661475546
abc,154,-2.8333333333333335,13.6,-0.09160565643847009,23.199137915017445
lstm,154,-2.55,12.283333333333333,-0.10279482587659823,21.19237284181898
abc,155,-0.03333333333333333,8.733333333333333,0.17937562548644242,13.08816259067712
lstm,155,-3.5833333333333335,18.183333333333334,-0.09123532892134137,27.79178535706789
abc,156,-5.716666666666667,55.983333333333334,0.07352351754525666,125.58748610696317
lstm,156,-2.283333333333333,9.083333333333334,-0.04874752671012683,10.936940461878114
abc,157,2.05,14.416666666666666,0.27648142725505886,23.404771593274166
lstm,157,-1.5166666666666666,96.55,5.412949448689758,132.72157573908873
abc,158,0.03333333333333333,9.733333333333333,0.046357455061761525,12.258330500792784
lstm,158,-11.15,17.45,-0.0959510956148898,21.782638346475235
abc,159,1.0166666666666666,30.65,1.5437097330807499,41.82841936610403
lstm,159,-19.816666666666666,44.65,2.8255281168739774,64.07170462328385
abc,160,0.1,6.666666666666667,-0.05213777319711843,10.579855071471128
lstm,160,-0.06666666666666667,18.666666666666668,0.20175951471603193,27.37699764400764
abc,161,1.8166666666666667,5.216666666666667,0.20372982808366744,11.436054098041568
lstm,161,3.783333333333333,18.75,1.326200801440114,38.32166489076381
abc,162,3.1,10.466666666666667,0.1366447273731362,16.589153082662175
lstm,162,-1.1833333333333333,27.216666666666665,0.4198032372468918,33.50845664405728
abc,163,-1,8.033333333333333,-0.02438123929689883,10.736231492784919
lstm,163,-1.6333333333333333,9.633333333333333,-0.06627477668595556,12.376052143824648
abc,164,-3.466666666666667,5.366666666666666,-0.20041303575165803,6.454972243679028
lstm,164,15.283333333333333,15.916666666666666,1.245005879841406,18.867520593160442
abc,165,-1.9666666666666666,14.1,0.08207534819770038,23.325951213187427
lstm,165,-8.85,60.21666666666667,2.917157360572514,79.27767655525734
abc,166,-0.5,6.366666666666666,-0.15617439182719767,15.17673658377628
lstm,166,3,24.6,0.9801053046689343,45.18775645385964
abc,167,-0.21666666666666667,4.25,0.08183842829882469,7.198379447255241
lstm,167,-3.2333333333333334,17.766666666666666,-0.27379579916735564,30.01499625187383
abc,168,7.583333333333333,13.716666666666667,0.14699079834302167,17.985642422035788
lstm,168,-16.083333333333332,16.983333333333334,-0.3126188378370899,20.498373919248653
abc,169,2.2,10.866666666666667,0.2300241742214378,19.776248380317234
lstm,169,3.683333333333333,13.383333333333333,0.33024881894668545,24.362197492563485
abc,170,2.466666666666667,7.566666666666666,0.02661836869590536,12.274635093014645
lstm,170,-2.25,22.416666666666668,-0.147964729284439,37.184450155049134
abc,171,0.016666666666666666,4.916666666666667,-0.14289334927493186,9.074690077352503
lstm,171,0.2833333333333333,55.18333333333333,6.502230642754916,85.02009566371157
abc,172,-0.6333333333333333,7.966666666666667,0.033349598535026746,16.123481840677794
lstm,172,1.8833333333333333,16.25,0.47413230569995607,32.23998552522421
abc,173,2.183333333333333,19.65,-0.019106055190800896,36.30954878999921
lstm,173,-4.75,113.05,6.820240490200122,154.57905205212424
abc,174,0.7333333333333333,8.566666666666666,0.09997036202856638,14.19976525627566
lstm,174,-0.8666666666666667,29.833333333333332,0.7224419450241084,44.07758311583489
abc,175,1.7666666666666666,6.1,0.38360105360342467,11.254628677422755
lstm,175,4.583333333333333,40.95,1.5605994601318998,79.77478716152532
abc,176,6.866666666666666,42.266666666666666,2.8560374804744173,85.86073996109437
lstm,176,-2.6,14.533333333333333,-0.2938125323727816,33.74314745248285
abc,177,0.9666666666666667,13.766666666666667,0.10091722193169755,17.621956001912313
lstm,177,0.6666666666666666,15.533333333333333,0.027612982886460625,20.76375046404992
abc,178,0.8666666666666667,7.566666666666666,0.1633009546605342,11.489125293076057
lstm,178,-1.0833333333333333,7.25,0.0015883764634447995,13.229386481113426
abc,179,1.8666666666666667,7.766666666666667,0.04999959857291728,10.398717869686308
lstm,179,-5.95,17.916666666666668,-0.05845470132459238,20.759335249472706
abc,180,-0.85,12.683333333333334,-0.16486601282888863,22.61747112300577
lstm,180,1.7166666666666666,9.316666666666666,0.32822662913367917,17.089470442351338
abc,181,-0.8666666666666667,11,0.05161820888770754,14.805404418657398
lstm,181,-2.066666666666667,41.53333333333333,0.8649621625819419,53.07102159685013
abc,182,-0.1,7.933333333333334,-0.04954472919553197,17.803557696894927
lstm,182,1,8.666666666666666,0.07217697888773665,16.05407528739458
abc,183,-0.85,6.35,-0.08089429467459022,10.777290939749191
lstm,183,-4.016666666666667,42.68333333333333,1.7797958684918123,63.569515755064025
abc,184,0.31666666666666665,7.15,0.04493957950578464,11.289375536317321
lstm,184,-4.2,13.8,-0.21612461237687045,21.91802910847597
abc,185,10.85,11.85,0.5658905303521503,14.483899106709261
lstm,185,18.766666666666666,19,0.956732164156195,22.95575454361426
abc,186,1.0666666666666667,8.433333333333334,0.1023392563384054,15.542415084750074
lstm,186,1.3833333333333333,16.016666666666666,0.22626926356862123,30.789337981407353
abc,187,0.06666666666666667,16.533333333333335,0.19950690113716593,21.51278689523977
lstm,187,1.85,10.216666666666667,0.10972886894495851,13.009611831257688
abc,188,3.25,9.45,0.3250154344555983,14.576808063953278
lstm,188,-2.183333333333333,16.916666666666668,-0.07170437331036203,26.89702585788994
abc,189,-0.9333333333333333,10.766666666666667,-0.1448072855103142,24.105324446409483
lstm,189,-1.4833333333333334,7.25,-0.10466300442380373,14.174507634012077
abc,190,-1.5333333333333334,10,-0.07129337830296224,14.839137441239636
lstm,190,2.4833333333333334,47.016666666666666,0.9981570491082717,66.13685306493902
abc,191,0,10,0.010417030650913952,15.585249436566615
lstm,191,0.16666666666666666,9.166666666666666,0.10367694571487555,13.098345951556887
abc,192,-2.4,12.433333333333334,0.04249707930881267,15.7797338380595
lstm,192,1.3333333333333333,16.933333333333334,-0.009273448955952389,21.447610589527216
abc,193,6.133333333333334,10.766666666666667,0.10679596507893548,13.86602562620835
lstm,193,-2.033333333333333,7.166666666666667,-0.02210760047554992,9.467488227261407
abc,194,3.683333333333333,10.95,0.18443008459149499,21.409888681012177
lstm,194,3.9,20.666666666666668,0.3173436043154124,40.59392401168759
abc,195,-3.2,17.733333333333334,0.07343951984587145,38.03945320322047
lstm,195,-0.1,7.5,-0.00911424976997441,14.24312699749134
abc,196,0.13333333333333333,21.866666666666667,0.4887831255699594,32.45766473423496
lstm,196,-19.783333333333335,67.81666666666666,3.8838253009991677,96.11685596189672
abc,197,1.25,13.716666666666667,-0.011130434729949226,18.842770496930648
lstm,197,-3.1166666666666667,17.783333333333335,0.03726134615540934,23.824007499439162
abc,198,-2.1166666666666667,10.583333333333334,-0.15530601893041812,21.967779435649234
lstm,198,-5.1,28.933333333333334,-0.25080448539262,55.2675311552814
abc,199,0.11666666666666667,8.516666666666667,-0.03900273119794115,12.521315159891685
lstm,199,-0.5333333333333333,11.766666666666667,-0.005037076099897316,15.03551351523009
abc,200,2.6166666666666667,20.35,0.029024039554879554,26.40675418650817
lstm,200,-40.5,50.3,-0.07498673043291143,66.52493266938845
abc,201,-1.0666666666666667,13.166666666666666,-0.084752843455163,21.500387593405534
lstm,201,-1.15,29.716666666666665,1.434263141615004,43.09002204687299
abc,202,-14.1,14.766666666666667,-0.2663683269159319,17.36663467687393
lstm,202,-0.9666666666666667,8.433333333333334,-0.010719809398270707,10.269696522617728
abc,203,0.23333333333333334,9.233333333333333,0.07567594885441878,11.990273836183503
lstm,203,6.85,24.883333333333333,0.18847282724150058,29.933537490023905
abc,204,0.6166666666666667,8.45,0.05303036453152332,14.640696704733692
lstm,204,2.8833333333333333,38.31666666666667,0.7822258527043326,52.63728083149179
abc,205,-3.9166666666666665,8.983333333333333,0.05735286686431935,11.882059305243908
lstm,205,-16.766666666666666,25.366666666666667,0.06738386508296997,33.019186341681205
abc,206,-0.2833333333333333,8.116666666666667,0.10939711809317788,11.070230349906907
lstm,206,-9.716666666666667,31.816666666666666,1.001653441234013,39.84030622372273
abc,207,1.5666666666666667,7.466666666666667,-0.02349375209238222,9.81665251838256
lstm,207,-7.766666666666667,26.8,0.542848572289357,34.90272195689041
abc,208,-0.6833333333333333,8.283333333333333,0.044232082471089555,13.09134574187594
lstm,208,-2.283333333333333,11.416666666666666,-0.04678431474546585,17.099220255126646
abc,209,-0.18333333333333332,6.25,-0.018624894856023814,13.664430711400554
lstm,209,-0.36666666666666664,5.333333333333333,0.004319540058953995,9.70051545022222
abc,210,3.066666666666667,8.1,0.13562883418130242,13.635737359355868
lstm,210,1.4833333333333334,6.816666666666666,0.01635961857492564,13.871433475552072
abc,211,-1.2333333333333334,11.466666666666667,-0.019354049916630485,19.471346469449237
lstm,211,-1.0666666666666667,7.7,-0.08489443883336062,11.14600077755844
abc,212,-2.183333333333333,8.75,-0.07354331912448747,11.447707194019246
lstm,212,-2.533333333333333,9.433333333333334,-0.028824846566516578,13.130118049735882
abc,213,0.7166666666666667,11.216666666666667,-0.03526720854342686,14.529854323656059
lstm,213,-3.6666666666666665,14.066666666666666,0.10533032094106522,17.47665109033574
abc,214,2.566666666666667,9.133333333333333,0.2225489993619434,15.523101064757217
lstm,214,-1.55,17.716666666666665,-0.08446651938215845,31.66149080507739
abc,215,-20.2,20.233333333333334,-0.600539880433453,23.59237164847994
lstm,215,-9.433333333333334,11.833333333333334,-0.16950771683891203,15.872407924865506
abc,216,20.066666666666666,20.133333333333333,1.8394367070837658,24.5010203869145
lstm,216,11.316666666666666,12.116666666666667,1.2006697210741328,13.699756688836972
abc,217,-1.2833333333333334,10.183333333333334,0.14071194960240307,13.592277219068187
lstm,217,-20.25,54.11666666666667,2.6434554822708702,74.12410763937285
abc,218,1.35,9.516666666666667,0.016204012140248476,14.808218438871481
lstm,218,2.9166666666666665,30.616666666666667,0.5176896383217182,44.9927771981237
abc,219,0.08333333333333333,7.316666666666666,0.038329947601584556,9.866610360199697
lstm,219,-10.883333333333333,18.383333333333333,0.03183327701028121,22.706460167391423
abc,220,-29.05,64.45,3.9592581655662453,124.74821308005444
lstm,220,2.9166666666666665,15.283333333333333,0.8424055209599813,34.07760750600507
abc,221,-3.9833333333333334,14.016666666666667,0.21929572818451742,19.72941965694886
lstm,221,-13.916666666666666,51.28333333333333,1.8102456204830553,66.1194625910808
abc,222,2.783333333333333,17.25,0.10922355915982304,30.150456049618885
lstm,222,5.333333333333333,46.46666666666667,1.1806209185884105,73.4797024127525
abc,223,-2.1333333333333333,9.4,0.009101500733919214,12.53927164285603
lstm,223,-29.583333333333332,49.78333333333333,0.8815645450034639,64.62984346775619
abc,224,-1.6,12.033333333333333,0.07802396593458,14.404860290887934
lstm,224,0.8166666666666667,7.983333333333333,0.04527528121883179,10.15135458941318
abc,225,-7.533333333333333,11.133333333333333,-0.06456421843819563,14.631017280649582
lstm,225,-24.033333333333335,26.4,-0.2892407690619054,33.94799945013943
abc,226,1.4833333333333334,23.25,-0.012168233421678928,29.680801875960157
lstm,226,-8.883333333333333,19.25,0.14343193638451296,25.567231632175847
abc,227,-2.45,13.116666666666667,0.026206911520381553,16.23730273167314
lstm,227,0.43333333333333335,11.4,0.05575926328387026,14.782872972914749
abc,228,-10.366666666666667,10.6,-0.3609765726071748,13.337915879176926
lstm,228,17.983333333333334,18.183333333333334,0.7501618976168274,21.523243250030884
abc,229,0.8333333333333334,9.066666666666666,0.23302678855925726,13.3628839202721
lstm,229,-1.8666666666666667,11.866666666666667,-0.17298648972628827,19.55078856039657
abc,230,0.6333333333333333,18,0.09759557637118363,32.75311690002444
lstm,230,0.7666666666666667,16.233333333333334,0.2679434499853161,28.926919411971035
abc,231,-8.2,8.9,-0.36300762334666314,10.16857905510893
lstm,231,1.25,4.35,0.09765090058973841,5.863730325768174
abc,232,-5.05,17.683333333333334,0.11491177575384816,22.471092541307375
lstm,232,-19.15,34.68333333333333,0.13698215278511683,45.94543865644699
abc,233,2.066666666666667,8.3,0.21390854978048315,13.906832852953976
lstm,233,-2.2333333333333334,9.466666666666667,-0.21354430154609913,15.623699945915499
abc,234,0.36666666666666664,11.1,0.08791506034102717,17.233687939614086
lstm,234,-27.616666666666667,39.88333333333333,1.6416530409906813,56.984647055149864
abc,235,11.016666666666667,18.75,0.23335485920530924,24.224299095467483
lstm,235,8.166666666666666,13.2,0.1950615513089747,17.721926155660018
abc,236,-0.7666666666666667,12.733333333333333,0.1426970655379032,17.036235890986404
lstm,236,-1.4,11.133333333333333,0.0834850811968259,14.259499757471625
abc,237,3.2666666666666666,9,0.06642517104405748,11.150485789118488
lstm,237,11.183333333333334,23.15,0.14232720925412656,29.128737242340826
abc,238,-0.4666666666666667,6.766666666666667,-0.0654328011039541,12.729231451008083
lstm,238,0.55,37.483333333333334,1.29299555340253,60.945467427857174
abc,239,-0.21666666666666667,14.783333333333333,-0.007173350941858498,20.318710589011303
lstm,239,-22.116666666666667,66.75,1.9397358898366308,86.04097860903256
abc,240,2.65,12.816666666666666,0.004933551878055986,16.695807857064
lstm,240,-4.55,10.383333333333333,-0.0240936959884971,13.143439428094915
abc,241,7.75,9.35,0.24032441643597666,12.136034497863514
lstm,241,10.833333333333334,13.3,0.2927399152041995,16.98626896447049
abc,242,-2.816666666666667,17.55,-0.22313111145483983,29.82253063261623
lstm,242,-3.033333333333333,8.5,0.013618187248015574,13.063945294843617
abc,243,-42.7,86.06666666666666,4.162056028733399,150.07631392061842
lstm,243,0.85,63.88333333333333,4.531504939139683,110.32973307318386
abc,244,0.4166666666666667,10.75,0.14383953344096892,15.077024463290714
lstm,244,-0.5333333333333333,6.866666666666666,-0.0028084352382164095,9.664367542679656
abc,245,2.75,19.883333333333333,0.491326853392588,39.36517073082075
lstm,245,-0.5833333333333334,7.15,0.26726230174018406,13.933771922921661
abc,246,5.333333333333333,41.93333333333333,2.9726250488420165,79.78847034503168
lstm,246,3.4166666666666665,27.516666666666666,0.8093328009545266,58.058447562205224
abc,247,-3.466666666666667,10.7,-0.01697575220368473,13.438749941865872
lstm,247,-7.716666666666667,14.016666666666667,-0.04716222842864589,18.679311193581704
abc,248,0.55,11.483333333333333,0.13530125631469098,15.591129956912466
lstm,248,0.6833333333333333,11.25,0.11251255902699185,15.670035098875816
abc,249,1.2,10.533333333333333,0.08105021105050017,20.32404159281974
lstm,249,-4.35,23.216666666666665,-0.2677443050047158,39.928477723716604
abc,250,-3.35,10.316666666666666,0.09259518878591096,15.475249055615658
lstm,250,-19.516666666666666,40.11666666666667,0.6658366635498945,56.35704629118409
abc,251,-15.9,19.333333333333332,-0.23674183293783907,25.099800796022265
lstm,251,2.8833333333333333,8.383333333333333,0.07089675279802751,10.65598423422257
abc,252,2.433333333333333,17.8,0.4858503519806212,24.329680091060247
lstm,252,1.8166666666666667,40.15,1.3479309030459368,52.28559393688985
abc,253,-1.05,10.316666666666666,-0.0512059892968963,21.85215473738612
lstm,253,3.683333333333333,45.583333333333336,2.1760393816131836,74.18007369458009
abc,254,23.366666666666667,23.5,1.0327543123610685,27.88846834565618
lstm,254,0.1,4.9,0.08683462268417211,6.085501896584482
abc,255,-0.45,10.483333333333333,0.05870047046313086,21.609797160855845
lstm,255,6.616666666666666,72.88333333333334,2.649479090697786,122.7580954560635
abc,256,-3.85,22.983333333333334,0.07618427628253772,26.467275391824273
lstm,256,-26.516666666666666,43.75,0.00965973007892845,54.91432721370019
abc,257,0.5,6.833333333333333,0.36673002726427795,12.398924684557661
lstm,257,-2.683333333333333,38.45,2.6526301510936547,57.604253315184984
abc,258,3.7,28.4,0.4252579383926325,54.820616559830846
lstm,258,6.5,53.8,1.6431387970114386,103.51392820936385
abc,259,0.65,7.816666666666666,0.06269681910176336,13.878640663503997
lstm,259,1.0166666666666666,56.81666666666667,1.9248097114348077,89.17688414979897
abc,260,5.116666666666666,10.85,0.06192799029942359,15.075918988019714
lstm,260,-2.3833333333333333,13.65,0.047185900126021654,17.67059704707229
abc,261,0.6333333333333333,7.4,0.08791556236617182,14.508618128546908
lstm,261,1.8,18.7,0.3818953794650787,32.24954780044727
abc,262,0.35,8.383333333333333,-0.003373840090621143,10.713698396601117
lstm,262,-0.5333333333333333,10.4,-0.036477346404522375,13.281566172707194
abc,263,1.0833333333333333,19.383333333333333,0.006281403739606137,29.156760222402397
lstm,263,-13.733333333333333,54.63333333333333,1.2175815393455471,73.49875282388584
abc,264,-0.38333333333333336,14.616666666666667,-0.028059521673162717,21.300625968892714
lstm,264,-5.7,34.733333333333334,-0.1581817475218424,44.72806725088845
abc,265,0.43333333333333335,18.3,0.49893066835494704,36.96574991348974
lstm,265,3.3833333333333333,32.95,1.8496218347985132,58.47919858091992
abc,266,-1.3333333333333333,11.133333333333333,-0.10896277261408696,19.08489804356663
lstm,266,0.016666666666666666,7.35,0.18715146893256118,11.104803765338074
abc,267,0.23333333333333334,8.833333333333334,0.20166221330957665,15.547775832360502
lstm,267,-2.183333333333333,10.45,-0.15881753425800596,16.388512236726474
abc,268,15.933333333333334,16.466666666666665,0.4029942008154865,19.51751350283466
lstm,268,15.2,15.8,0.37692162162113085,20.818261214616363
abc,269,-1.5166666666666666,15.95,0.08147728280002853,23.060427865356992
lstm,269,-0.9166666666666666,27.516666666666666,0.8114902311638337,36.27786285509847
abc,270,-0.6333333333333333,29.2,-0.14359056090067132,41.385585252194595
lstm,270,-0.1,15.533333333333333,-0.06318662682203954,22.535157717072522
abc,271,-0.7666666666666667,8.6,-0.07876503171299928,13.986898631695782
lstm,271,4.3,39.56666666666667,1.2215009965084875,60.923175666845644
abc,272,0.38333333333333336,10.483333333333333,0.3823730251312,22.212233866347916
lstm,272,4.466666666666667,18.2,0.9729976403988868,32.06867630570367
abc,273,-2.216666666666667,15.916666666666666,-0.2515965831436238,29.73858324354631
lstm,273,-6.233333333333333,54.233333333333334,3.8036486153858773,82.44028141630764
abc,274,-1.5,9.3,0.03496277340453398,12.668859459319927
lstm,274,-3.533333333333333,22.866666666666667,-0.1421968042548737,34.04115156689033
abc,275,-1.8,8.966666666666667,-0.03598251580755734,13.349157276772193
lstm,275,-2.25,8.383333333333333,-0.03276925221244385,11.780633825619628
abc,276,1.3833333333333333,9.616666666666667,0.2293320522060172,14.73827217372059
lstm,276,-3.65,25.683333333333334,-0.1453118974485079,41.48232555358165
abc,277,10.05,11.683333333333334,0.18713472327336295,14.708840878872815
lstm,277,10.25,14.583333333333334,0.19785595873157036,17.774982419119294
abc,278,0.36666666666666664,13.7,-0.16378734469823292,18.946415668053593
lstm,278,-24.816666666666666,39.483333333333334,0.99401354856419,54.86604900421875
abc,279,0.9833333333333333,16.916666666666668,0.5693817876261091,27.79538330970331
lstm,279,-0.7166666666666667,60.45,4.461242550437438,92.05822432931599
abc,280,1.6833333333333333,5.483333333333333,0.32728798655301433,10.450677808958933
lstm,280,2.9833333333333334,19.15,0.2717127388246316,37.105929445305634
abc,281,0.8833333333333333,12.116666666666667,0.1571285629417189,16.563514119896176
lstm,281,0.3333333333333333,9.033333333333333,0.0037600642117629965,12.794530081249565
abc,282,-1.8333333333333333,15.966666666666667,-0.07201035575253566,21.975744204311564
lstm,282,-1.9833333333333334,19.716666666666665,-0.13721682181862682,27.377910804150122
abc,283,-0.06666666666666667,9.833333333333334,0.06820670283962789,13.922404006971401
lstm,283,-9.65,66.11666666666666,1.3493544925963297,83.19765621698727
abc,284,-1.8833333333333333,8.816666666666666,0.021333080187903853,16.089851874188692
lstm,284,4.416666666666667,53.71666666666667,1.4487439641356514,99.17719832031285
abc,285,-0.6666666666666666,7.7,0.023979416668368725,13.34041478615514
lstm,285,1.0166666666666666,49.81666666666667,3.1884052639013727,68.11326351502082
abc,286,1.8833333333333333,9.616666666666667,0.1747890015595002,14.159213725815897
lstm,286,-1.0166666666666666,10.783333333333333,-0.17440563602254794,16.68382450159435
abc,287,-0.35,14.85,-0.028743764021199925,21.712131785402065
lstm,287,0.23333333333333334,11.3,0.033871798707149126,17.678612313565036
abc,288,7.4,11.466666666666667,0.1426295300320747,14.859340496805368
lstm,288,5.683333333333334,11.516666666666667,0.10975635161508837,15.43318934418072
abc,289,12.4,14.1,0.5817548553494892,17.269433497753578
lstm,289,17.083333333333332,18.016666666666666,0.6342795546172961,21.58278635085532
abc,290,-2.75,8.55,-0.08780445564217929,16.422038038359712
lstm,290,3.15,65.61666666666666,2.6558651034026544,113.63662848453984
abc,291,0.26666666666666666,10.166666666666666,0.013114485664757836,12.843935014888025
lstm,291,0.8833333333333333,10.083333333333334,0.01710967739555592,12.860145152109805
abc,292,0.9166666666666666,6.016666666666667,0.3321234097996494,12.015961606685224
lstm,292,6.516666666666667,36.416666666666664,1.4130576048988797,73.91019325280287
abc,293,2.5166666666666666,27.85,0.82580701659963,43.704881496998325
lstm,293,-0.43333333333333335,6.633333333333334,0.06289188311149796,11.329901441171794
abc,294,-0.3333333333333333,7.5,-0.03504081219799768,12.31665539016173
lstm,294,1.75,30.416666666666668,0.9780435760735827,44.21632428564515
abc,295,-2.0833333333333335,7.25,0.028167882012784917,11.5
lstm,295,-3.566666666666667,14.066666666666666,-0.20511569754342243,20.995237555217138
abc,296,-1,10.433333333333334,-0.04423824286837427,18.45354527816629
lstm,296,1.8333333333333333,15.766666666666667,0.1782826373924893,24.32899504706267
abc,297,-1,16.266666666666666,0.25720150289837906,25.382408606487026
lstm,297,-7.35,81.51666666666667,4.044959881990296,119.69830129677419
